deaths_civilians,latitude,longitude,year,country
91,44.816944,15.870833,1994,Bosnia-Herzegovina
90,-1.206667,28.743610999999998,2009,DR Congo (Zaire)
90,42.872,45.6873,2000,Russia (Soviet Union)
90,-2.6465,29.5591,1994,Rwanda
90,13.080908,24.51944,2010,Sudan
90,16.0,26.0,2004,Sudan
90,-2.2025,29.7175,1994,Rwanda
90,13.28,24.45,2016,Sudan
90,44.146111,17.853333,1993,Bosnia-Herzegovina
90,-0.358173,42.545365000000004,1992,Somalia
90,0.331111,29.922221999999998,1999,Uganda
90,7.526944,1.126666,2005,Togo
90,-3.16667,28.25,1999,DR Congo (Zaire)
90,16.79845,96.150408,2007,Myanmar (Burma)
89,12.533333,22.183332999999998,2006,Chad
89,55.7558,37.6173,2004,Russia (Soviet Union)
89,11.5221,13.685579999999998,2014,Nigeria
89,8.0,-11.666667,1994,Sierra Leone
89,7.4,32.4,2011,Sudan
88,33.340582,44.400876000000004,2007,Iraq
88,-1.210715,29.275658,1996,DR Congo (Zaire)
88,-1.7,29.561,1997,Rwanda
88,-3.24,29.215833,1996,DR Congo (Zaire)
88,27.863611,34.288056,2005,Egypt
88,15.333329999999998,38.93333,1990,Ethiopia
88,-2.463972,29.573888,1994,Rwanda
87,42.258611,20.796944,1999,Serbia (Yugoslavia)
87,33.746595,44.643663000000004,2007,Iraq
87,25.0,94.0,1993,India
86,2.83333,33.33333,2002,Uganda
86,8.30861,-9.77083,1993,Liberia
86,7.825830000000001,-9.4025,1993,Liberia
86,8.571944,-10.149167,2000,Guinea
86,43.713644,7.259519999999999,2016,France
85,12.166667,23.916667,2004,Sudan
85,7.933333,33.0,2013,South Sudan
85,-1.183333,29.45,1996,DR Congo (Zaire)
85,34.531094,69.162796,2016,Afghanistan
85,11.84644,13.160274,2015,Nigeria
85,2.166667,26.333333000000003,2010,DR Congo (Zaire)
84,-2.2048,30.2413,1992,Rwanda
84,34.016667,71.583333,2013,Pakistan
84,9.336,80.7482,2009,Sri Lanka
84,3.6166669999999996,28.566667,2008,DR Congo (Zaire)
84,-7.066667,29.766666999999998,1999,DR Congo (Zaire)
83,6.6666669999999995,-10.833333,1994,Liberia
82,4.749,27.746,2008,DR Congo (Zaire)
82,12.95,22.866667,2003,Sudan
82,33.670970000000004,70.775148,2008,Pakistan
82,12.95,22.866667,2003,Sudan
82,13.333332999999998,22.416667,2003,Sudan
82,-23.933889,33.656944,1989,Mozambique
81,4.85,31.616667,2013,South Sudan
81,12.383333,25.616667,2005,Sudan
81,13.8333,-88.9167,1989,El Salvador
80,10.99925,98.521117,1996,Myanmar (Burma)
80,1.5625,30.248417,2002,DR Congo (Zaire)
80,5.00718,7.0319199999999995,1990,Nigeria
80,-3.215278,29.5625,1996,Burundi
80,11.883333,24.95,2014,Sudan
80,-1.628283,28.917106,1996,DR Congo (Zaire)
80,1.4491969999999998,30.486939000000003,2003,DR Congo (Zaire)
80,9.363059,80.687511,2009,Sri Lanka
80,10.488011,-66.879193,1992,Venezuela
80,12.68,22.56,2003,Sudan
80,13.433333,25.433332999999998,2004,Sudan
80,-2.1575,29.7422,1994,Rwanda
80,9.916667,8.9,2010,Nigeria
80,23.07041,72.65701999999999,2002,India
80,43.457221999999994,17.8125,1992,Bosnia-Herzegovina
80,-9.133333,18.05,2001,Angola
80,13.574556,24.678256,2004,Sudan
80,16.833054999999998,-2.5288880000000002,1994,Mali
80,0.714453,30.190821999999997,1998,Uganda
80,-1.6940060000000001,28.477636999999998,2009,DR Congo (Zaire)
80,16.833054999999998,-2.5288880000000002,1994,Mali
80,3.8,27.5,2010,DR Congo (Zaire)
80,-4.516389,15.026667000000002,1999,Congo
80,34.531094,69.162796,1992,Afghanistan
78,33.340582,44.400876000000004,2016,Iraq
78,-1.55,30.233333000000002,1994,Rwanda
78,6.421924,101.339479,2004,Thailand
77,-5.933333,29.2,1998,DR Congo (Zaire)
77,-1.582778,28.986110999999998,1997,DR Congo (Zaire)
76,33.340582,44.400876000000004,2015,Iraq
76,11.5,18.5,1992,Chad
76,31.549721999999996,74.343611,2016,Pakistan
76,22.99771,85.27455,2012,India
76,33.340582,44.400876000000004,2007,Iraq
76,-4.110556,29.771110999999998,1999,Burundi
75,7.825803,-7.078486,2003,Ivory Coast
75,13.166667000000002,24.366667,2004,Sudan
75,7.83361,-9.55722,1993,Liberia
75,8.421944,-9.747778,1993,Liberia
75,30.183333,67.0,2016,Pakistan
75,-1.4,28.816667,1997,DR Congo (Zaire)
75,8.063889999999999,-10.50333,1993,Liberia
75,12.216667,21.416667,2006,Chad
75,9.083333,7.533333,2014,Nigeria
75,5.66361,-9.49944,1995,Liberia
75,6.25,81.166667,1989,Sri Lanka
75,8.297360000000001,34.009243,2016,Ethiopia
75,8.366667,33.766667,2016,Ethiopia
75,7.29945,81.775234,1990,Sri Lanka
74,8.416667,43.333333,2007,Ethiopia
74,0.315556,32.565556,2010,Uganda
74,6.5,-10.5,1995,Liberia
74,15.5,-90.25,1995,Guatemala
74,23.327768,73.507137,2002,India
74,7.4,32.4,2011,Sudan
74,9.25,80.5499,2009,Sri Lanka
73,6.797778,-7.3316669999999995,2003,Ivory Coast
73,9.25,80.5499,2009,Sri Lanka
73,9.39413,-75.6572,1998,Colombia
73,33.340582,44.400876000000004,2013,Iraq
73,-1.953611,30.060556,1994,Rwanda
72,3.124283,-73.751561,2002,Colombia
72,9.56,44.065,1994,Somalia
72,34.888083,44.632564,2009,Iraq
72,-2.9083330000000003,29.034444,1996,DR Congo (Zaire)
72,0.95,34.616667,2008,Kenya
72,24.91613,-98.03549,2010,Mexico
72,12.483333,23.266667,2004,Sudan
72,24.91613,-98.03549,2011,Mexico
72,13.333332999999998,22.416667,2003,Sudan
72,-3.7791,30.2348,1999,Burundi
72,-3.0333330000000003,28.433333,1999,DR Congo (Zaire)
72,-3.3489,29.4839,1998,Burundi
71,10.0066,32.697846999999996,1993,Sudan
71,-3.297222,29.797221999999998,1996,Burundi
71,9.25,80.5499,2009,Sri Lanka
71,44.542778000000006,18.669444,1995,Bosnia-Herzegovina
71,34.74342,66.953819,2001,Afghanistan
71,11.189764,13.911289000000002,2015,Nigeria
71,2.0,30.566667,2003,DR Congo (Zaire)
70,33.340582,44.400876000000004,2006,Iraq
70,36.726131,68.865189,1996,Afghanistan
70,11.294261,23.192944,2004,Sudan
70,-8.4,20.716667,2001,Angola
70,21.280781,99.605689,2002,Myanmar (Burma)
70,36.734133,69.533559,1998,Afghanistan
70,42.400278,20.371389,1999,Serbia (Yugoslavia)
70,-3.527778,29.386944,1997,Burundi
70,43.318000000000005,45.6982,1999,Russia (Soviet Union)
70,20.8614,92.320319,2005,Myanmar (Burma)
70,-4.259167,15.284722,1993,Congo
70,8.473033000000001,-10.983244000000001,1994,Sierra Leone
70,12.0,30.75,1995,Sudan
70,-2.649167,28.021389000000003,1997,DR Congo (Zaire)
70,-2.1,28.916666999999997,1998,DR Congo (Zaire)
70,8.49,-13.234167000000001,1999,Sierra Leone
70,-0.666667,28.75,1996,DR Congo (Zaire)
70,-2.5,29.5,1994,Rwanda
70,-9.288888,28.3375,2004,DR Congo (Zaire)
70,43.3058,45.7477,1999,Russia (Soviet Union)
69,38.877129,-77.101913,2001,United States of America
69,33.636635999999996,42.827683,2016,Iraq
69,9.25,80.5499,2009,Sri Lanka
69,26.4,90.266667,1994,India
69,-8.58,13.664167,2001,Angola
68,-12.383333,16.933332999999998,1998,Angola
68,33.340582,44.400876000000004,2006,Iraq
68,38.624238,44.321608000000005,1993,Iran
68,6.75,-8.75,1990,Liberia
68,11.133569999999999,12.951895,2015,Nigeria
68,0.0,42.0,1989,Somalia
68,29.381245,76.970096,2007,India
68,7.75,31.416666999999997,1992,Sudan
68,43.83,18.358611,1994,Bosnia-Herzegovina
68,43.85,18.383333,1994,Bosnia-Herzegovina
68,1.360225,29.036285999999997,2002,DR Congo (Zaire)
67,12.15,27.35,2006,Sudan
67,12.07,22.83,2004,Sudan
67,11.82975,29.458028000000002,1994,Sudan
67,7.616667,81.716667,1991,Sri Lanka
67,-1.157667,29.431221999999998,2008,DR Congo (Zaire)
66,30.183333,67.0,2010,Pakistan
66,33.340582,44.400876000000004,2006,Iraq
66,4.589167,-7.6725,2003,Liberia
66,28.613889,77.208889,2005,India
66,8.468611,-13.193056,1999,Sierra Leone
65,9.25,80.5499,2009,Sri Lanka
65,36.320901,42.074798,2014,Iraq
65,34.428844,70.45575,1989,Afghanistan
65,42.359111999999996,20.590057,1999,Serbia (Yugoslavia)
65,-2.983333,29.1,1999,DR Congo (Zaire)
65,9.716667,79.983333,1995,Sri Lanka
65,-1.940278,29.079721999999997,1999,DR Congo (Zaire)
65,11.5032,11.9367,2013,Nigeria
65,15.0,19.0,1998,Chad
65,13.319453,43.244799,2015,Yemen (North Yemen)
65,33.133333,44.25,2013,Iraq
65,1.8335080000000001,30.692803,2003,DR Congo (Zaire)
65,-10.316667,27.466666999999998,2013,DR Congo (Zaire)
65,33.340582,44.400876000000004,2009,Iraq
65,-4.329722,15.315,1993,DR Congo (Zaire)
64,5.563611,-9.72,1995,Liberia
64,8.25,16.42,1993,Chad
64,11.533333,25.55,2004,Sudan
64,8.6393,80.6718,2006,Sri Lanka
64,25.16625,84.564426,1997,India
64,21.304659,98.429888,2000,Myanmar (Burma)
64,9.304,80.7878,2009,Sri Lanka
63,8.366667,-12.933333,1999,Sierra Leone
63,32.597902000000005,44.016482,2006,Iraq
63,10.0,32.7,1992,Sudan
63,22.470931,95.15195600000001,2003,Myanmar (Burma)
63,9.19512,29.810540000000003,2014,South Sudan
63,4.2121699999999995,-76.31945,1990,Colombia
63,33.0,65.0,2013,Afghanistan
63,3.5166660000000003,27.483333000000002,2009,DR Congo (Zaire)
63,26.930784000000003,75.758308,2008,India
63,11.760019999999999,13.266060000000001,2016,Nigeria
63,4.366667,18.583333,2013,Central African Republic
63,6.729099000000001,30.410315999999998,1992,Sudan
63,10.0,32.7,1992,Sudan
62,3.7581550000000004,27.369894,2009,DR Congo (Zaire)
62,-1.416667,28.05,2004,DR Congo (Zaire)
62,-1.30359,28.731092999999998,2009,DR Congo (Zaire)
62,8.366667,-12.933333,1999,Sierra Leone
62,43.318000000000005,45.6982,2000,Russia (Soviet Union)
62,9.336,80.7482,2009,Sri Lanka
62,9.25,80.5499,2009,Sri Lanka
62,34.531094,69.162796,1993,Afghanistan
62,8.301789999999999,30.141790000000004,2015,South Sudan
62,34.531094,69.162796,1996,Afghanistan
62,4.81,97.895,1991,Indonesia
62,9.3106,80.6946,2009,Sri Lanka
62,5.880833,-10.046667,1995,Liberia
62,7.352799,81.852838,1990,Sri Lanka
62,-3.4066669999999997,29.145833000000003,1996,DR Congo (Zaire)
62,33.340582,44.400876000000004,2008,Iraq
62,33.340582,44.400876000000004,2003,Iraq
62,-3.4105559999999997,29.145,1996,DR Congo (Zaire)
62,8.0,-10.86667,1991,Sierra Leone
61,-3.4,29.133333,1999,DR Congo (Zaire)
61,27.957057,68.637886,2015,Pakistan
61,2.08333,33.66667,2003,Uganda
61,9.321175,80.771919,2009,Sri Lanka
61,-1.283333,36.833333,2013,Kenya
61,1.566667,30.25,2006,DR Congo (Zaire)
61,-12.383333,16.933332999999998,1993,Angola
61,9.6,28.433333,1997,Sudan
61,7.8333330000000005,-4.9166669999999995,2002,Ivory Coast
61,-16.2325,39.908611,1991,Mozambique
61,7.006944,-7.475,2003,Ivory Coast
60,20.0,-3.0,1994,Mali
60,7.826111,-12.015278,1995,Sierra Leone
60,3.8833330000000004,27.266666999999998,2008,DR Congo (Zaire)
60,15.44917,39.0886,1990,Ethiopia
60,8.024091,79.376551,2009,Sri Lanka
60,-2.3177630000000002,28.567233,1999,DR Congo (Zaire)
60,8.640833,-13.221944,1997,Sierra Leone
60,-1.953611,30.060556,1994,Rwanda
60,8.463333,-10.338611,1991,Sierra Leone
60,7.805556,-11.638889,1994,Sierra Leone
60,-1.953611,30.060556,1994,Rwanda
60,5.563611,-9.72,1995,Liberia
60,12.108502,15.048173,2006,Chad
60,8.421944,-9.747778,1993,Liberia
60,12.065278,25.434444,2004,Sudan
60,2.0,30.566667,2003,DR Congo (Zaire)
60,-1.953611,30.060556,1994,Rwanda
60,7.75,81.4997,1990,Sri Lanka
60,12.07872,14.451920000000001,2014,Nigeria
60,11.478589999999999,14.120545000000002,2014,Nigeria
60,-2.302778,28.816111,1997,DR Congo (Zaire)
60,6.78735,-9.44138,1994,Liberia
60,-4.361389,14.764444000000001,1999,Congo
60,10.06667,34.53333,1990,Ethiopia
60,12.0,30.75,1990,Sudan
60,2.338564,42.285637,2011,Somalia
60,6.0,-9.333333,1995,Liberia
60,2.689116,33.006836,2002,Uganda
60,33.899675,70.10011899999999,2013,Pakistan
60,8.3,-11.88333,1996,Sierra Leone
60,8.05,-10.96667,1991,Sierra Leone
60,11.573331,13.66809,2014,Nigeria
60,-1.30359,28.731092999999998,2004,DR Congo (Zaire)
60,15.083332999999998,23.25,2003,Sudan
59,-9.0,26.0,2013,DR Congo (Zaire)
59,11.268889999999999,11.996939999999999,2014,Nigeria
59,31.95,35.933333000000005,2005,Jordan
59,9.631358,97.969422,1998,Myanmar (Burma)
59,-3.4,29.133333,1996,DR Congo (Zaire)
59,-3.3960449999999995,30.154734,1996,Burundi
59,9.3106,80.6946,2009,Sri Lanka
59,33.808094,44.533435,2010,Iraq
59,0.558656,29.296275,2002,DR Congo (Zaire)
59,32.034721000000005,44.403332,2006,Iraq
59,33.0,65.0,2011,Afghanistan
58,12.03609,13.91815,2016,Nigeria
58,25.683332999999998,32.65,1997,Egypt
58,7.805556,-11.638889,1994,Sierra Leone
58,22.0,98.0,1997,Myanmar (Burma)
58,11.84644,13.160274,2015,Nigeria
58,4.457448,96.52407,1999,Indonesia
58,-1.6825,29.296944,1998,Rwanda
58,17.0,-4.0,1992,Mali
58,33.340582,44.400876000000004,2010,Iraq
58,10.979356,76.95058,1998,India
58,1.360225,29.036285999999997,2002,DR Congo (Zaire)
57,7.83333,81.41667,1990,Sri Lanka
57,-23.5,33.0,1991,Mozambique
57,6.816111,124.357222,2009,Philippines
57,5.341111,-4.028055999999999,2000,Ivory Coast
57,37.059444,37.3825,2016,Turkey
57,13.0,25.0,2004,Sudan
57,6.7,17.7,2013,Central African Republic
57,-11.32583,-74.53083000000001,1993,Peru
57,9.25,80.5499,2009,Sri Lanka
57,31.58936,74.57588,2014,Pakistan
57,-3.972222,29.438889,1997,Burundi
57,-8.583333,125.35,1999,Indonesia
57,6.2,35.58333,2012,Ethiopia
56,6.45,17.67,2013,Central African Republic
56,12.05,24.883333,2004,Sudan
56,29.979166999999997,70.30583299999999,2011,Pakistan
56,5.244149,96.836961,1990,Indonesia
56,44.106389,19.296944,1993,Bosnia-Herzegovina
56,33.99727,44.867175,2015,Iraq
56,7.95,81.133333,1992,Sri Lanka
56,9.379645,80.614532,2009,Sri Lanka
56,43.3058,45.7477,2002,Russia (Soviet Union)
56,3.33333,33.33333,2002,Uganda
56,6.874722,-6.451944,2002,Ivory Coast
56,12.70365,13.21845,2015,Nigeria
56,-4.101389,29.778333,1999,Burundi
56,33.978611,44.936944,2009,Iraq
56,34.003018,71.380729,2011,Pakistan
56,10.137198,22.788445,2007,Central African Republic
55,7.8155600000000005,-11.09944,1997,Sierra Leone
55,8.45167,-9.8475,1993,Liberia
55,15.0,21.5,2005,Chad
55,12.729794,14.352621,1994,Cameroon
55,-12.776111,15.739167000000002,1993,Angola
55,-3.674405,29.141971,1996,DR Congo (Zaire)
55,12.566667,22.333333,2005,Chad
55,34.368367,41.162221,2016,Iraq
55,5.0111099999999995,-9.038889999999999,1995,Liberia
55,11.84644,13.160274,2015,Nigeria
55,6.694167,-10.874444,1995,Liberia
54,-3.705,128.17,2000,Indonesia
54,19.017587,72.856248,2003,India
54,30.183333,67.0,2003,Pakistan
54,45.436389,17.188889,1995,Croatia
54,11.65583,13.42133,2014,Nigeria
54,2.4277830000000002,33.108633000000005,2004,Uganda
54,-25.051944,33.644166999999996,1989,Mozambique
53,21.304659,98.429888,1996,Myanmar (Burma)
53,-3.2941,29.1248,1996,DR Congo (Zaire)
53,29.25,80.91667,2002,Nepal
53,34.724287,71.85979300000001,2010,Pakistan
53,4.85,31.616667,1991,Sudan
53,34.274824,74.475391,1993,India
53,30.533015999999996,47.797466,2012,Iraq
53,31.989205,44.329097999999995,1991,Iraq
53,36.71904,67.196426,1997,Afghanistan
53,13.3,22.266667,2003,Sudan
53,12.65,-8.0,1991,Mali
53,13.0,105.0,1990,Cambodia (Kampuchea)
53,42.616667,20.9,1999,Serbia (Yugoslavia)
53,11.954357,13.34035,2014,Nigeria
53,-18.25,35.0,1989,Mozambique
53,-1.4,28.816667,1997,DR Congo (Zaire)
53,33.69,73.0551,2008,Pakistan
53,22.0,98.0,1998,Myanmar (Burma)
53,17.0,-4.0,1991,Mali
52,11.294261,23.192944,2004,Sudan
52,2.066667,45.366667,2007,Somalia
52,43.666944,18.976389,1993,Bosnia-Herzegovina
52,11.572353999999999,13.536488,2014,Nigeria
52,9.336,80.7482,2009,Sri Lanka
52,25.776609,67.016775,2016,Pakistan
52,9.25,80.5499,2009,Sri Lanka
52,42.795664,20.691369,1999,Serbia (Yugoslavia)
52,11.84644,13.160274,2014,Nigeria
52,51.50853,-0.12574000000000002,2005,United Kingdom
52,-3.8666669999999996,30.1,2000,Burundi
52,15.354722,44.206666999999996,2011,Yemen (North Yemen)
52,-1.5,30.166666999999997,1990,Rwanda
52,1.6761669999999997,30.652583,2005,DR Congo (Zaire)
52,32.463671999999995,44.41963,2016,Iraq
51,33.746595,44.643663000000004,2015,Iraq
51,33.340582,44.400876000000004,2013,Iraq
51,31.425074,34.373398,2008,Israel
51,-4.3,29.941667,1997,Burundi
51,42.399444,20.654722,1999,Serbia (Yugoslavia)
51,9.916667,8.9,2015,Nigeria
51,8.633333,-10.983333,1998,Sierra Leone
51,16.271667,-0.044722000000000005,1994,Mali
51,3.15,18.933332999999998,2000,DR Congo (Zaire)
51,8.627061,-11.263633,1995,Sierra Leone
51,31.549721999999996,74.343611,2010,Pakistan
51,-2.9083330000000003,29.034444,1996,DR Congo (Zaire)
51,2.0,30.566667,2003,DR Congo (Zaire)
51,33.364304,62.340816000000004,2008,Afghanistan
51,8.5711,81.2335,1989,Sri Lanka
51,8.18961,30.21245,2015,South Sudan
51,32.9606,68.6256,2014,Afghanistan
51,9.321175,80.771919,2009,Sri Lanka
51,0.5,29.466666999999998,2016,DR Congo (Zaire)
51,-12.383333,16.933332999999998,1993,Angola
51,11.5221,13.685579999999998,2014,Nigeria
50,36.335,43.118889,2005,Iraq
50,5.933314,15.59317,2013,Central African Republic
50,11.6,37.383333,1990,Ethiopia
50,1.36045,29.761229999999998,2002,DR Congo (Zaire)
50,-13.2,16.066667000000002,1999,Angola
50,12.67863,13.607920000000002,2015,Nigeria
50,35.985724,69.128522,2000,Afghanistan
50,-3.035,28.98,2000,DR Congo (Zaire)
50,-4.426111,15.374444,1998,DR Congo (Zaire)
50,33.340582,44.400876000000004,2004,Iraq
50,36.320901,41.876562,2014,Iraq
50,-3.055278,28.181944,1996,DR Congo (Zaire)
50,16.770456,-3.005588,1994,Mali
50,-3.85,29.633333,1996,Burundi
50,6.4166669999999995,-7.5,2003,Ivory Coast
50,32.622498,62.431197999999995,2009,Afghanistan
50,10.810416,12.45449,2015,Nigeria
50,34.735252,66.97378499999999,2001,Afghanistan
50,-2.383952,28.716666999999998,1996,DR Congo (Zaire)
50,13.097710000000001,12.4952,2015,Nigeria
50,11.103593,13.712982,2014,Nigeria
50,1.432,30.03342,2001,DR Congo (Zaire)
50,34.75,67.25,1998,Afghanistan
50,4.735833,45.203610999999995,1991,Somalia
50,4.766508,27.678563,2008,DR Congo (Zaire)
50,8.633333,-10.983333,1998,Sierra Leone
50,13.166667000000002,24.366667,2010,Sudan
50,-22.267222,35.116111,1989,Mozambique
50,32.358438,67.282844,1998,Afghanistan
50,20.15,92.9,2012,Myanmar (Burma)
50,7.876666999999999,-11.1875,1998,Sierra Leone
50,7.11861,-9.78028,1994,Liberia
50,-3.416667,27.2,1999,DR Congo (Zaire)
50,8.116667,31.433333,1993,Sudan
50,-1.6,29.15,1996,DR Congo (Zaire)
50,-2.811086,28.9,1999,DR Congo (Zaire)
50,-23.5,33.0,1992,Mozambique
50,7.908333,31.889444,1993,Sudan
50,1.916667,30.5,2003,DR Congo (Zaire)
50,-1.504167,29.635833,1996,Rwanda
50,-3.126666,29.147777,1996,DR Congo (Zaire)
50,13.45,22.45,2003,Sudan
50,12.065278,25.434444,2004,Sudan
50,-1.416667,28.05,1993,DR Congo (Zaire)
50,-1.080912,29.229172,1996,DR Congo (Zaire)
50,-1.712778,29.328611,1994,Rwanda
50,38.314083000000004,69.037841,1992,Tajikistan
50,1.9833330000000002,30.2,2003,DR Congo (Zaire)
50,-1.4,28.816667,1996,DR Congo (Zaire)
50,0.140542,25.396817000000002,1997,DR Congo (Zaire)
50,24.86,67.01,2013,Pakistan
50,33.355813,43.786124,2014,Iraq
50,34.196632,43.873899,2008,Iraq
50,-1.702778,29.256389000000002,1996,Rwanda
50,33.746595,44.643663000000004,2007,Iraq
50,-1.6940060000000001,28.477636999999998,2009,DR Congo (Zaire)
50,6.713889999999999,-11.065,1995,Liberia
50,43.318000000000005,45.6982,2000,Russia (Soviet Union)
50,-12.383333,16.933332999999998,1993,Angola
50,6.392222,-10.734167,1990,Liberia
50,31.6431,65.5821,2010,Afghanistan
50,32.757102,12.727639,2011,Libya
50,-3.183333,26.633333,2002,DR Congo (Zaire)
50,1.390556,30.441389,2002,DR Congo (Zaire)
50,-1.30359,28.731092999999998,2009,DR Congo (Zaire)
50,12.0,25.633333,2004,Sudan
50,-3.055278,28.181944,1996,DR Congo (Zaire)
50,10.635917,103.501715,1990,Cambodia (Kampuchea)
50,13.236014,102.829101,1994,Cambodia (Kampuchea)
50,-2.6677,29.6853,1994,Rwanda
50,43.001962,41.013907,1993,Georgia
50,-10.133333,19.266667,2001,Angola
50,2.03333,33.38333,2003,Uganda
50,9.304,80.7878,2009,Sri Lanka
50,43.5825,19.230832999999997,1992,Bosnia-Herzegovina
50,15.609722,39.45,1990,Ethiopia
50,4.85,31.616667,2016,South Sudan
50,19.017587,72.856248,2008,India
50,17.0,-4.0,1991,Mali
50,9.326389,80.731111,2009,Sri Lanka
50,-5.933333,29.2,1998,DR Congo (Zaire)
49,11.7091,11.0694,2014,Nigeria
49,23.022021,72.592201,2008,India
49,36.566666999999995,3.15,2002,Algeria
49,8.141,81.1056,1992,Sri Lanka
49,7.805556,-11.638889,1994,Sierra Leone
49,43.0961,45.4065,2000,Russia (Soviet Union)
49,-1.74,28.6725,2009,DR Congo (Zaire)
49,9.166667,-12.75,1998,Sierra Leone
49,13.833332999999998,24.733333,2004,Sudan
49,8.3249,80.9794,1992,Sri Lanka
48,9.336,80.7482,2009,Sri Lanka
48,-7.066667,29.766666999999998,1999,DR Congo (Zaire)
48,2.066667,45.366667,2009,Somalia
48,16.885217,43.683063,2015,Yemen (North Yemen)
48,8.0,81.0,1992,Sri Lanka
48,13.094660000000001,13.823429999999998,2014,Nigeria
48,8.18333,-11.33333,1997,Sierra Leone
48,17.0,-4.0,1994,Mali
48,6.275556,-10.717778,1994,Liberia
48,14.366667000000001,22.433332999999998,2003,Sudan
48,32.6647,65.4922,2002,Afghanistan
48,12.63745,13.6856,2015,Nigeria
48,42.583333,21.0,1998,Serbia (Yugoslavia)
48,-2.392715,40.694218,2014,Kenya
48,34.196632,43.873899,2011,Iraq
48,33.340582,44.400876000000004,2011,Iraq
48,-9.46358,124.34248999999998,1999,Indonesia
48,11.5,24.666667,2016,Sudan
47,8.40972,-9.71833,1991,Liberia
47,5.0,33.0,2004,Sudan
47,30.183333,67.0,2004,Pakistan
47,9.25,80.5499,2009,Sri Lanka
47,9.25,80.5499,2009,Sri Lanka
47,1.583333,30.35,2003,DR Congo (Zaire)
47,13.833332999999998,24.733333,2004,Sudan
47,4.366667,18.583333,2013,Central African Republic
47,8.494439999999999,-9.81917,1993,Liberia
47,34.01862,70.506271,2008,Afghanistan
47,6.233333,31.566667,2014,South Sudan
47,-1.4,28.816667,2012,DR Congo (Zaire)
47,33.340582,44.400876000000004,2014,Iraq
47,-2.330556,28.746667,2005,DR Congo (Zaire)
47,17.370858,78.464557,1990,India
47,36.379134,42.448065,2007,Iraq
47,42.380278000000004,20.430833,1999,Serbia (Yugoslavia)
47,9.3106,80.6946,2009,Sri Lanka
47,34.436667,35.849722,2013,Lebanon
47,32.783959,44.276615,2013,Iraq
46,9.267999999999999,80.815,2009,Sri Lanka
46,11.156039999999999,12.75758,2014,Nigeria
46,-9.783333,16.433332999999998,1999,Angola
46,22.0,98.0,2006,Myanmar (Burma)
46,12.05,24.883333,2004,Sudan
46,43.001962,41.013907,1993,Georgia
46,1.45,29.866667,2002,DR Congo (Zaire)
46,7.0833,81.75,1999,Sri Lanka
46,9.233333,29.833333000000003,2014,South Sudan
45,10.88942,13.62832,2016,Nigeria
45,42.66,20.292222,1999,Serbia (Yugoslavia)
45,-9.0,26.0,1999,DR Congo (Zaire)
45,4.8,16.62,2014,Central African Republic
45,11.84644,13.160274,2014,Nigeria
